Genome	Total_ARGs	blaZ	mecA	mecC	Category	Total_Transporters	Max_Bitscore	Min_Bitscore	Mean_Bitscore	Median_Bitscore	Max_E_Value	Min_E_Value	Mean_E_Value	Median_E_Value	Max_Identity	Min_Identity	Mean_Identity	Median_Identity	Max_Length	Min_Length	Mean_Length	Median_Length
GCA_030758875.1_ASM3075887v1	10	0	0	0	MSSA	135	1445	50.1	218.336296296296	114	2.98e-06	0	2.7340403687454e-08	5.03e-30	100	25.137	39.953962962963	31.333	728	70	302.592592592593	243
GCA_030758895.1_ASM3075889v1	12	0	0	0	MSSA	134	1443	50.1	220.420895522388	113.5	2.98e-06	0	2.75923469984559e-08	6.425e-30	100	25.088	39.4881119402985	31.195	728	70	305.074626865672	243
GCA_031190615.1_ASM3119061v1	17	1	1	0	MRSA	132	1451	52.4	221.427272727273	115.5	2.44e-07	0	3.68454430409551e-09	2.757e-30	100	25.235	39.9089621212121	31.106	710	70	301.848484848485	240
GCA_031326145.1_ASM3132614v1	14	1	1	0	MRSA	130	1453	50.1	224.055384615385	115	3.06e-06	0	3.04390001277288e-08	2.26e-30	100	25.141	39.8905538461538	31.2765	710	70	306.723076923077	242
GCA_031582925.1_ASM3158292v1	9	1	0	0	MRSA	138	1439	50.1	214.56884057971	112	2.98e-06	0	3.29641301875695e-08	9.675e-29	100	25.14	39.2168768115942	30.9125	727	70	301.5	240.5
GCA_031583105.1_ASM3158310v1	10	1	0	0	MRSA	132	1447	50.1	221.661363636364	113.5	2.98e-06	0	3.08969833738217e-08	7.045e-30	100	25.14	39.8653333333333	31.3345	727	67	303.719696969697	240.5
GCA_031826655.1_ASM3182665v1	15	2	1	0	MRSA	138	1439	50.1	213.789130434783	111	2.64e-06	0	2.15963225140672e-08	1.095e-28	100	25.141	39.1756594202899	31.066	710	70	295.420289855072	238.5
GCA_031879475.1_ASM3187947v1	12	1	0	0	MRSA	130	1452	50.1	225.29	118.5	3.03e-06	0	3.39683728577044e-08	1.7385e-30	100	25.07	39.9150307692308	30.9525	727	70	308.792307692308	248
GCA_032765935.1_ASM3276593v1	9	0	0	0	MSSA	131	1451	50.1	223.395419847328	114	2.71e-06	0	2.61865684370262e-08	4.75e-30	100	25.137	39.7845648854962	31.25	710	70	305.885496183206	241
GCA_032808505.1_ASM3280850v1	13	0	1	0	MRSA	136	1452	51.2	219.081617647059	113	5.76e-07	0	5.43040962179738e-09	1.004e-29	100	25.235	39.5506029411765	31.3345	710	70	303.058823529412	240.5
GCA_032809245.1_ASM3280924v1	13	0	1	0	MRSA	136	1452	51.2	219.081617647059	113	5.76e-07	0	5.43040962179738e-09	1.004e-29	100	25.235	39.5506029411765	31.3345	710	70	303.058823529412	240.5
GCA_033061535.1_ASM3306153v1	9	1	0	0	MRSA	145	1381	50.8	206.835172413793	110	9.71e-07	0	1.38363828220719e-08	4.16e-28	100	25.077	39.1602068965517	30.667	688	70	291.068965517241	240
GCA_033442285.1_ASM3344228v1	11	1	0	0	MRSA	141	1433	50.1	211.959574468085	112	2.91e-06	0	2.33309477385223e-08	5.29e-29	100	25.052	39.5393758865248	30.962	710	69	294.439716312057	239
GCA_033442405.1_ASM3344240v1	10	0	0	0	MSSA	134	1445	50.1	220.050746268657	113	2.98e-06	0	2.75444365521151e-08	9.31e-30	100	25.137	39.4913582089552	31.195	728	70	304.544776119403	242
GCA_033443145.1_ASM3344314v1	10	1	0	0	MRSA	132	1447	50.1	220.778787878788	112.5	2.98e-06	0	3.08897149904583e-08	3.765e-29	100	25.14	39.9217424242424	31.404	727	70	301.121212121212	240
GCA_033443425.1_ASM3344342v1	10	0	0	0	MSSA	134	1445	50.1	220.050746268657	113	2.98e-06	0	2.75444365521151e-08	9.31e-30	100	25.137	39.4913582089552	31.195	728	70	304.544776119403	242
GCA_033443645.1_ASM3344364v1	8	0	0	0	MSSA	129	1453	50.1	225.440310077519	116	2.71e-06	0	2.64028765855323e-08	1.88e-30	100	25.141	39.8836666666667	31.28	728	70	309.108527131783	243
GCA_033443705.1_ASM3344370v1	8	0	0	0	MSSA	129	1441	50.4	224.882170542636	118	2.02e-06	0	2.15674677958778e-08	1.45e-30	100	25.141	39.9030620155039	31.287	727	70	307.906976744186	243
GCA_033444245.1_ASM3344424v1	10	1	0	0	MRSA	140	1436	50.1	213.477857142857	112	2.91e-06	0	2.33547401059333e-08	5.04e-29	100	25.26	39.0346071428571	30.8725	710	70	297.328571428571	239.5
GCA_033444505.1_ASM3344450v1	14	0	1	0	MRSA	136	1445	50.1	218.007352941176	113	2.98e-06	0	2.73754031829065e-08	1.115e-29	100	25.137	39.415125	31.195	728	70	302.279411764706	242
GCA_033444565.1_ASM3344456v1	9	0	0	0	MSSA	134	1445	50.1	220.414179104478	113.5	2.98e-06	0	2.75444365507156e-08	6.075e-30	100	25.137	39.4842164179104	31.195	728	70	305.044776119403	243
GCA_033444825.1_ASM3344482v1	10	0	0	0	MSSA	134	1445	50.1	220.050746268657	113	2.98e-06	0	2.75444365521151e-08	9.31e-30	100	25.137	39.4913582089552	31.195	728	70	304.544776119403	242
GCA_033445065.1_ASM3344506v1	10	0	0	0	MSSA	134	1445	50.1	220.050746268657	113	2.98e-06	0	2.75444365521151e-08	9.31e-30	100	25.137	39.4913582089552	31.195	728	70	304.544776119403	242
GCA_033445445.1_ASM3344544v1	15	1	1	0	MRSA	132	1453	50.1	222.287121212121	114	3.06e-06	0	3.02339391364753e-08	5.5e-30	100	25.141	39.7403863636364	31.2765	710	70	304.242424242424	240.5
GCA_033445905.1_ASM3344590v1	11	1	0	0	MRSA	141	1433	50.1	211.959574468085	112	2.91e-06	0	2.33309477385223e-08	5.29e-29	100	25.052	39.5393758865248	30.962	710	69	294.439716312057	239
GCA_033445925.1_ASM3344592v1	8	0	0	0	MSSA	131	1437	50.1	223.778625954198	114	2.98e-06	0	2.56780898185803e-08	4.75e-30	100	25.141	39.8849236641221	31.579	710	70	305.961832061069	243
GCA_033445945.1_ASM3344594v1	10	1	0	0	MRSA	130	1451	50.1	224.005384615385	115	3.06e-06	0	3.04390117892678e-08	2.26e-30	100	25.141	39.8862230769231	31.2535	710	70	306.715384615385	242
GCA_033798785.1_ASM3379878v1	9	0	0	0	MSSA	142	1437	51.2	210.888028169014	112	1.12e-06	0	1.89910895056292e-08	9.675e-29	100	25.275	38.9928098591549	31.013	728	70	292.253521126761	237.5
GCA_033802645.1_ASM3380264v1	11	1	1	0	MRSA	136	1427	50.8	216.690441176471	112	6.73e-07	0	7.35205905888904e-09	6.24e-29	100	25.083	39.6160955882353	31.1945	710	32	300.904411764706	241.5
GCA_034013695.1_ASM3401369v1	10	1	0	0	MRSA	132	1434	50.1	222.210606060606	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034020215.1_ASM3402021v1	10	1	0	0	MRSA	132	1434	50.1	222.190151515152	114	2.71e-06	0	2.40484137296778e-08	5.105e-30	100	25.21	39.6809772727273	31.2095	710	70	305.19696969697	243
GCA_034022875.1_ASM3402287v1	10	1	0	0	MRSA	132	1434	50.1	222.210606060606	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034028035.1_ASM3402803v1	10	1	0	0	MRSA	132	1434	50.1	222.225757575758	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6973106060606	31.2095	710	70	305.189393939394	243
GCA_034029575.1_ASM3402957v1	10	1	0	0	MRSA	132	1434	50.1	222.210606060606	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034033475.1_ASM3403347v1	10	1	0	0	MRSA	132	1434	50.1	222.210606060606	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034035835.1_ASM3403583v1	10	1	0	0	MRSA	132	1434	50.1	222.210606060606	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034036855.1_ASM3403685v1	9	0	0	0	MSSA	133	1446	50.1	220.808270676692	114	2.83e-06	0	2.6741777586214e-08	7.12e-30	100	25.141	39.4609248120301	31.25	710	60	306.947368421053	243
GCA_034042695.1_ASM3404269v1	10	1	0	0	MRSA	133	1434	50.1	220.777443609023	114	2.71e-06	0	2.33044462414847e-08	5.93e-30	100	25.21	39.7268270676692	31.325	710	70	302.443609022556	243
GCA_034042835.1_ASM3404283v1	10	1	0	0	MRSA	132	1434	50.1	222.210606060606	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034042955.1_ASM3404295v1	12	1	0	0	MRSA	134	1449	50.1	220.894029850746	113	2.98e-06	0	2.73818273129168e-08	1.004e-29	100	25.235	39.7375149253731	31.456	710	70	303.134328358209	243
GCA_034043015.1_ASM3404301v1	12	1	0	0	MRSA	134	1449	50.1	220.453731343284	113	2.98e-06	0	2.73818273129168e-08	1.004e-29	100	25.235	39.726947761194	31.329	710	70	302.522388059701	243
GCA_034043035.1_ASM3404303v1	12	1	0	0	MRSA	133	1449	50.1	221.727819548872	113	2.98e-06	0	2.75877057137658e-08	8.58e-30	100	25.235	39.7831127819549	31.333	710	70	303.93984962406	243
GCA_034043075.1_ASM3404307v1	10	1	0	0	MRSA	130	1447	50.1	224.186923076923	115	2.98e-06	0	2.82228544610819e-08	2.6825e-30	100	25.235	39.8321461538462	31.2095	710	70	306.6	244.5
GCA_034043095.1_ASM3404309v1	11	1	0	0	MRSA	133	1449	50.1	220.998496240601	113	2.98e-06	0	2.75877057137658e-08	1.15e-29	100	25.235	39.7932030075188	31.333	710	70	302.413533834586	243
GCA_034043175.1_ASM3404317v1	10	1	0	0	MRSA	132	1434	50.1	222.210606060606	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034043195.1_ASM3404319v1	10	1	0	0	MRSA	132	1434	50.1	222.210606060606	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034043215.1_ASM3404321v1	10	1	0	0	MRSA	131	1447	50.1	223.315267175573	114	2.98e-06	0	2.80074128239744e-08	4.75e-30	100	25.235	39.7851297709924	31.25	710	70	305.75572519084	243
GCA_034043235.1_ASM3404323v1	10	1	0	0	MRSA	132	1434	50.1	222.210606060606	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034043275.1_ASM3404327v1	10	1	0	0	MRSA	132	1434	50.1	222.210606060606	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034043295.1_ASM3404329v1	10	1	0	0	MRSA	132	1434	50.1	222.210606060606	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034043395.1_ASM3404339v1	10	1	0	0	MRSA	132	1434	50.1	222.210606060606	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034043415.1_ASM3404341v1	10	1	0	0	MRSA	132	1434	50.1	222.225757575758	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6853787878788	31.2095	710	70	305.19696969697	243
GCA_034357665.1_ASM3435766v1	10	1	0	0	MRSA	132	1434	50.1	222.210606060606	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034422035.1_ASM3442203v1	11	2	1	0	MRSA	137	1427	52	214.243065693431	111	6.73e-07	0	7.64312472283225e-09	1.27e-28	100	25.083	39.2556277372263	31.169	710	70	297.277372262774	240
GCA_034422095.1_ASM3442209v1	9	0	0	0	MSSA	130	1384	50.1	222.536923076923	118.5	3.03e-06	0	2.5296383382949e-08	1.7535e-30	100	25.275	40.6066538461538	31.5265	727	72	299.661538461538	243
GCA_034479795.1_ASM3447979v1	10	1	0	0	MRSA	132	1434	50.1	222.20303030303	114	2.71e-06	0	2.34809894872536e-08	5.105e-30	100	25.21	39.6834545454545	31.2095	710	70	305.19696969697	243
GCA_034809525.1_ASM3480952v1	12	1	1	0	MRSA	130	1451	50.1	224.583076923077	115.5	2.71e-06	0	2.66697775352359e-08	2.7285e-30	100	25.141	39.7251692307692	31.206	728	70	309.376923076923	243
GCA_035515175.1_ASM3551517v1	11	1	1	0	MRSA	149	1382	50.4	193.765771812081	108	9.69e-07	0	1.01861440890832e-08	1.64e-27	100	25.18	42.1865906040268	33.032	702	62	253.322147651007	225
GCA_036490635.1_ASM3649063v1	9	0	0	0	MSSA	131	1446	51.2	223.378625954198	120	5.76e-07	0	5.20824696425283e-09	7.14e-31	100	25.135	40.3770916030534	31.336	728	70	306.671755725191	249
GCA_036492515.1_ASM3649251v1	9	1	0	0	MRSA	135	1453	50.1	219.191111111111	113	2.64e-06	0	2.71074544673732e-08	7.12e-30	100	25.14	39.8421185185185	31.579	728	65	301.288888888889	240
GCA_036670045.1_ASM3667004v1	16	0	1	0	MRSA	134	1449	51.2	221.063432835821	113.5	5.76e-07	0	7.1734365400959e-09	5.185e-30	100	25.235	39.5599104477612	31.106	710	70	305.134328358209	240.5
GCA_036670055.1_ASM3667005v1	10	2	0	0	MRSA	130	1453	50.1	224.047692307692	115	3.06e-06	0	3.04390001277276e-08	2.26e-30	100	25.141	39.8886384615385	31.2765	710	70	306.723076923077	242
GCA_036670065.1_ASM3667006v1	9	1	0	0	MRSA	139	1424	50.1	213.13381294964	112	2.88e-06	0	2.5835038985057e-08	9.52e-29	100	25.275	39.0058992805755	30.876	728	62	295.604316546763	240
GCA_036670075.1_ASM3667007v1	9	1	0	0	MRSA	135	1423	50.1	218.291111111111	113	2.71e-06	0	2.53656226577462e-08	4.97e-29	100	25.275	39.2470592592593	31.068	728	70	301.822222222222	241
GCA_036670105.1_ASM3667010v1	11	1	0	0	MRSA	142	1433	50.1	210.967605633803	112	2.91e-06	0	2.30293269447424e-08	5.04e-29	100	25.052	39.5672183098592	31.106	710	70	291.260563380282	237.5
GCA_036670115.1_ASM3667011v1	10	1	0	0	MRSA	130	1453	50.4	224.585384615385	115	2.42e-06	0	2.39690083040821e-08	2.7285e-30	100	25.141	39.8387076923077	31.249	728	70	308.2	243
GCA_036670125.1_ASM3667012v1	8	0	0	0	MSSA	135	1424	50.8	217.937777777778	113	6.18e-07	0	6.12860617350254e-09	6.38e-29	100	25.275	39.2188666666667	30.876	728	70	300.659259259259	241
GCA_036670135.1_ASM3667013v1	8	0	0	0	MSSA	131	1437	50.1	223.768702290076	114	2.98e-06	0	2.56780898163289e-08	4.75e-30	100	25.141	39.8824580152672	31.579	710	70	305.969465648855	243
GCA_036898235.1_ASM3689823v1	8	0	0	0	MSSA	132	1440	50.1	219.997727272727	114.5	2.78e-06	0	2.22423762238749e-08	2.6925e-30	100	25.141	39.6731212121212	31.2235	710	50	299.128787878788	242
GCA_037039295.1_ASM3703929v1	19	1	1	0	MRSA	132	1451	52.4	222.875	118	2.44e-07	0	3.10128672727187e-09	7.39e-31	100	25.235	39.7120833333333	30.9525	710	70	306.69696969697	242
GCA_037076495.1_ASM3707649v1	12	1	1	0	MRSA	136	1427	50.1	216.926470588235	112	9.6e-07	0	1.2884531362786e-08	7.765e-29	100	25.083	39.3742205882353	31.235	710	68	301.161764705882	241.5
GCA_037076505.1_ASM3707650v1	12	1	1	0	MRSA	136	1427	50.1	216.915441176471	112	9.6e-07	0	1.30639431274919e-08	7.765e-29	100	25.083	39.3742205882353	31.235	710	68	301.161764705882	241.5
GCA_037076515.1_ASM3707651v1	12	2	1	0	MRSA	133	1427	50.1	219.399248120301	112	9.6e-07	0	1.36506982356308e-08	6.38e-29	100	25.083	39.5999248120301	31.25	710	68	302.541353383459	242
GCA_037076575.1_ASM3707657v1	10	0	1	0	MRSA	135	1451	50.1	218.506666666667	113	2.64e-06	0	2.71074004807076e-08	4.11e-29	100	25.14	39.6385259259259	31.472	728	70	300.422222222222	240
GCA_900004855.1_BB155	8	0	0	0	MSSA	130	1434	50.4	222.993846153846	112.5	9.69e-07	0	1.28098348267415e-08	3.615e-30	100	25.083	39.7653230769231	31.014	715	70	303.476923076923	240.5
GCA_900017775.1_NZAK3	12	1	1	0	MRSA	135	1445	50.1	219.588148148148	113	2.98e-06	0	2.73404036873577e-08	7.12e-30	100	25.137	39.4532074074074	31.25	728	70	304.296296296296	243
GCA_900092595.1_Sa_Newman_UoM	9	0	0	0	MSSA	131	1451	51.2	223.441221374046	114	5.76e-07	0	5.63542369007633e-09	4.75e-30	100	25.235	39.8173816793893	31.25	710	70	305.809160305344	241
GCA_900096745.1_AUS0325	9	1	0	0	MRSA	131	1450	50.1	223.074045801527	114	2.81e-06	0	2.24337190768152e-08	4.75e-30	100	25.141	39.6609160305344	31.132	728	70	308.167938931298	243
GCA_900129335.1_PP_HGAG_QV30_2SC_T4	13	1	1	0	MRSA	131	1451	51.2	222.993129770992	114	5.76e-07	0	5.46656865153786e-09	4.75e-30	100	25.235	39.8182824427481	31.25	710	70	305.099236641221	242
GCA_900323955.1_1549-REV	8	0	0	0	MSSA	134	1422	50.1	219.092537313433	113	2.71e-06	0	2.55549183572606e-08	4.52e-29	100	25.275	39.3049626865672	31.143	728	70	302.708955223881	241
GCA_900324045.1_24117-REV	9	0	0	0	MSSA	129	1449	50.1	225.563565891473	116	2.98e-06	0	2.83777603095415e-08	6.15e-31	100	25.235	39.9547674418605	31.25	710	70	306.217054263566	243
GCA_900324065.1_24117-SCV	9	0	0	0	MSSA	129	1449	50.1	225.563565891473	116	2.98e-06	0	2.83777603095415e-08	6.15e-31	100	25.235	39.9547674418605	31.25	710	70	306.217054263566	243
GCA_900324205.1_1_1439	12	1	1	0	MRSA	135	1452	50.1	217.317777777778	113	3.03e-06	0	2.51292450032827e-08	1.15e-29	100	25.07	39.9371481481481	31.726	727	70	296.014814814815	240
GCA_900324215.1_3_LA_115	15	1	1	0	MRSA	132	1452	50.1	232.663636363636	118.5	3.03e-06	0	3.34537582907695e-08	1.7385e-30	100	25.07	40.8365681818182	31.106	727	50	309.507575757576	248
GCA_900324225.1_7_4623	15	1	1	0	MRSA	133	1452	50.1	221.815789473684	118	3.03e-06	0	2.51044819134584e-08	2.99e-30	100	25.07	39.8824661654135	30.962	727	70	305.661654135338	243
GCA_900324245.1_8_LA_272	15	1	1	0	MRSA	131	1452	50.1	223.899236641221	114	3.03e-06	0	3.37041681158898e-08	3.84e-30	100	25.07	39.9193893129771	30.962	727	70	306.541984732824	246
GCA_900324255.1_2_LA_86	15	1	1	0	MRSA	130	1452	50.1	225.604615384615	118.5	3.03e-06	0	3.39684314952428e-08	1.7385e-30	100	25.07	39.9403923076923	30.9525	727	70	309.007692307692	248
GCA_900324265.1_9_LA_281	15	1	1	0	MRSA	130	1452	50.1	225.432307692308	118.5	3.03e-06	0	3.39748719643969e-08	1.7385e-30	100	25.07	39.9596769230769	30.9525	727	70	307.815384615385	248
GCA_900324275.1_6_LA_232	13	1	1	0	MRSA	128	1452	50.1	227.934375	119	3.03e-06	0	3.44667058670435e-08	4.34e-31	100	25.07	40.1224296875	31.106	727	70	310.0859375	248
GCA_900324285.1_4_LA_208	12	1	1	0	MRSA	130	1452	50.1	229.886153846154	119.5	3.03e-06	0	3.39683719569944e-08	3.21e-31	100	25.07	41.0206538461538	31.437	727	70	307.953846153846	248
GCA_900324295.1_16_LA_309	13	1	1	0	MRSA	128	1452	50.1	227.79140625	119	3.03e-06	0	2.6085065281549e-08	4.34e-31	100	25.07	40.1076484375	31.437	727	70	310.03125	248
GCA_900324305.1_13_LA_301	15	1	1	0	MRSA	129	1452	50.1	226.693023255814	119	3.03e-06	0	3.42247759254385e-08	4.87e-31	100	25.07	39.9012868217054	30.943	727	70	310.441860465116	250
GCA_900324315.1_12_LA_293	12	1	1	0	MRSA	128	1452	50.1	227.82421875	119	3.03e-06	0	2.60850652688224e-08	4.34e-31	100	25.07	40.0732265625	31.106	727	70	310.3046875	248
GCA_900324335.1_15_LA_305	12	0	1	0	MRSA	129	1452	50.1	226.532558139535	119	3.03e-06	0	2.58877856930951e-08	4.87e-31	100	25.07	39.9958992248062	30.962	727	70	309.666666666667	246
GCA_900324355.1_10_5235	12	1	1	0	MRSA	130	1452	50.1	227.404615384615	118.5	3.03e-06	0	3.39702885339174e-08	1.7385e-30	100	25.07	40.1665615384615	31.437	727	70	308.084615384615	248
GCA_900324405.1_21_LA_436	15	1	1	0	MRSA	137	1452	50.1	225.786131386861	118	3.03e-06	0	3.22262490930771e-08	1.16e-30	100	25.07	41.8236277372263	31.726	727	35	299.934306569343	243
GCA_900324415.1_22_LA_562	13	1	1	0	MRSA	127	1452	50.1	227.962204724409	119	3.03e-06	0	3.47707744441674e-08	4.87e-31	100	25.07	40.1572913385827	30.962	727	70	309.149606299213	246
GCA_900474525.1_40677_F01	16	0	1	0	MRSA	130	1451	52.4	224.73	116	2.35e-07	0	2.92846533347277e-09	2.732e-30	100	25.235	39.9067538461538	31.106	710	70	305.976923076923	240.5
GCA_900474535.1_40853_C01	8	0	0	0	MSSA	130	1440	50.1	223.368461538462	116	2.78e-06	0	2.24263358470883e-08	8.695e-31	100	25.141	39.7347769230769	31.2235	710	70	305.507692307692	243
GCA_900474555.1_40657_E01	9	0	0	0	MSSA	131	1446	50.1	222.785496183206	114	2.71e-06	0	2.62458252759854e-08	4.17e-30	100	25.141	39.7622442748092	31.25	728	70	306.587786259542	243
GCA_900474575.1_40415_F02	18	1	1	0	MRSA	132	1451	52.4	223.129545454545	115.5	2.44e-07	0	3.96848369806778e-09	2.757e-30	100	25.235	39.765553030303	31.106	710	70	305.037878787879	240.5
GCA_900474665.1_41236_D02	8	0	0	0	MSSA	129	1437	50.1	225.190697674419	120	2.98e-06	0	2.40048990047446e-08	4.74e-31	100	25.12	40.1767984496124	31.602	710	70	306.302325581395	243
GCA_900474675.1_40961_F01	8	0	0	0	MSSA	132	1434	50.1	221.739393939394	114	2.98e-06	0	2.55487325076824e-08	4.89e-30	100	25.141	39.8301363636364	31.579	710	70	301.393939393939	241
GCA_900474695.1_41004_B01	8	0	0	0	MSSA	137	1450	50.1	217.461313868613	114	2.71e-06	0	2.51768100013656e-08	1.15e-29	100	25.091	39.1823211678832	31.111	728	70	304.890510948905	243
GCA_900474715.1_41004_D01	9	0	0	0	MSSA	133	1446	50.1	221.227819548872	113	3.03e-06	0	2.94851875422598e-08	4.75e-30	100	25.141	39.5660526315789	31.25	710	70	306.345864661654	246
GCA_900474735.1_40871_F01	15	1	1	0	MRSA	115	1451	52.4	208.946086956522	114	2.35e-07	0	3.12814888130992e-09	4.75e-30	100	25.235	39.4461304347826	31.579	710	70	304.704347826087	243
GCA_900475245.1_43024_E01	9	0	0	0	MSSA	131	1451	50.1	223.392366412214	114	2.71e-06	0	2.61865684370262e-08	4.75e-30	100	25.137	39.7845648854962	31.25	710	70	305.885496183206	241
GCA_900607245.1_JKD6009	19	1	1	0	MRSA	134	1451	50.8	219.160447761194	115.5	6.24e-07	0	5.85208841899214e-09	2.757e-30	100	25.235	40.2345746268657	31.106	710	70	300.619402985075	240.5
GCA_900607255.1_BPH2019	19	1	1	0	MRSA	135	1451	50.8	219.455555555556	116	6.24e-07	0	5.8087396158885e-09	7.64e-31	100	25.235	39.9825777777778	30.962	710	70	303.385185185185	241
GCA_900607265.1_BPH2003	20	1	1	0	MRSA	133	1451	52.4	222.474436090226	116	2.44e-07	0	3.11172902751795e-09	7.14e-31	100	25.235	39.6626616541353	31.25	710	70	305.917293233083	241
GCA_900607275.1_BPH2070	18	1	1	0	MRSA	133	1451	52.4	220.915037593985	116	2.44e-07	0	3.0389462293605e-09	7.64e-31	100	25.235	40.1236466165414	30.962	710	70	303.112781954887	240
GCA_900607285.1_BPH3244	18	1	1	0	MRSA	133	1451	50.8	220.875187969925	116	6.24e-07	0	5.90045750496584e-09	7.64e-31	100	25.18	40.1787368421053	31.25	710	70	303.105263157895	241
GCA_900607305.1_BPH2056	21	1	1	0	MRSA	135	1451	50.8	219.948148148148	116	6.24e-07	0	5.90429517144406e-09	7.64e-31	100	25.235	40.0256	31.25	710	70	303.214814814815	241
GCA_900620215.1_BPH2760	9	1	0	0	MRSA	137	1453	50.1	217.122627737226	113	2.64e-06	0	2.76977010955878e-08	1.15e-29	100	25.14	39.4378175182482	31.336	728	70	302.43795620438	240
GCA_900620225.1_BPH2819	10	1	0	0	MRSA	134	1445	50.1	220.428358208955	113.5	2.98e-06	0	2.75444365471216e-08	6.075e-30	100	25.137	39.5002014925373	31.195	728	70	305.10447761194	243
GCA_900620235.1_BPH2900	11	1	1	0	MRSA	135	1427	50.1	218.092592592593	112	9.6e-07	0	1.29754677067037e-08	6.1e-29	100	25.083	39.3359333333333	31.169	710	70	303.148148148148	242
GCA_900620245.1_BPH2947	21	1	1	0	MRSA	134	1451	50.1	221.084328358209	115.5	2.53e-06	0	3.22125370198499e-08	7.39e-31	100	25.235	39.5731567164179	31.2855	710	70	304.05223880597	240.5
GCA_900620255.1_BPH2986	15	1	1	0	MRSA	133	1452	51.2	221.295488721805	113	5.76e-07	0	7.23711040138556e-09	8.58e-30	100	25.235	39.5932706766917	30.962	710	70	304.864661654135	241
GCA_900635095.1_33763_A01	9	0	0	0	MSSA	135	1447	53.9	219.297777777778	112	5.69e-08	0	1.51473571867321e-09	4.11e-29	100	25.135	39.6666	31.472	727	70	303.251851851852	241
GCA_900635265.1_40574_H02	11	0	1	0	MRSA	131	1451	51.2	223.351908396947	114	5.76e-07	0	6.54611081947679e-09	4.75e-30	100	25.235	39.8101450381679	31.25	710	70	305.786259541985	241
GCA_900635285.1_40677_B02	8	0	0	0	MSSA	134	1437	50.1	220.459701492537	113.5	2.98e-06	0	2.52285973518837e-08	4.89e-30	100	25.12	39.8714925373134	31.603	710	70	302.641791044776	241
GCA_900635315.1_41255_H01	9	0	0	0	MSSA	139	1437	50.1	213.317985611511	112	2.67e-06	0	3.82955116474792e-08	8.87e-29	100	25.275	39.208928057554	31.064	728	70	294.597122302158	238
GCA_900635335.1_41556_G01	10	1	0	0	MRSA	140	1436	50.1	214.090714285714	112	2.91e-06	0	2.33545972489365e-08	5.04e-29	100	25.052	39.0286357142857	30.8725	710	70	298.142857142857	239.5
