"Genome"	"Sugar"	"Category"	"Transporter_Count"
"GCA_030127225.1_ASM3012722v1"	"mannose_transporters"	"MSSA"	8
"GCA_030127225.1_ASM3012722v1"	"polysia_transporters"	"MSSA"	3
"GCA_030127225.1_ASM3012722v1"	"ribose_transporters"	"MSSA"	23
"GCA_030127225.1_ASM3012722v1"	"sia_transporters"	"MSSA"	7
"GCA_030127225.1_ASM3012722v1"	"sucrose_transporters"	"MSSA"	3
"GCA_030168515.1_ASM3016851v1"	"arabinose_transporters"	"MRSA"	24
"GCA_030168515.1_ASM3016851v1"	"galactose_transporters"	"MRSA"	2
"GCA_030168515.1_ASM3016851v1"	"glucose_transporters"	"MRSA"	19
"GCA_030168515.1_ASM3016851v1"	"lactose_transporters"	"MRSA"	6
"GCA_030168515.1_ASM3016851v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030168515.1_ASM3016851v1"	"mannose_transporters"	"MRSA"	8
"GCA_030168515.1_ASM3016851v1"	"polysia_transporters"	"MRSA"	3
"GCA_030168515.1_ASM3016851v1"	"ribose_transporters"	"MRSA"	23
"GCA_030168515.1_ASM3016851v1"	"sia_transporters"	"MRSA"	7
"GCA_030168515.1_ASM3016851v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030219385.1_ASM3021938v1"	"arabinose_transporters"	"MSSA"	26
"GCA_030219385.1_ASM3021938v1"	"galactose_transporters"	"MSSA"	2
"GCA_030219385.1_ASM3021938v1"	"glucose_transporters"	"MSSA"	21
"GCA_030219385.1_ASM3021938v1"	"lactose_transporters"	"MSSA"	4
"GCA_030219385.1_ASM3021938v1"	"mannitol_transporters"	"MSSA"	39
"GCA_030219385.1_ASM3021938v1"	"mannose_transporters"	"MSSA"	8
"GCA_030219385.1_ASM3021938v1"	"polysia_transporters"	"MSSA"	4
"GCA_030219385.1_ASM3021938v1"	"ribose_transporters"	"MSSA"	30
"GCA_030219385.1_ASM3021938v1"	"sia_transporters"	"MSSA"	6
"GCA_030219385.1_ASM3021938v1"	"sucrose_transporters"	"MSSA"	3
"GCA_030219405.1_ASM3021940v1"	"arabinose_transporters"	"MRSA"	19
"GCA_030219405.1_ASM3021940v1"	"galactose_transporters"	"MRSA"	2
"GCA_030219405.1_ASM3021940v1"	"glucose_transporters"	"MRSA"	20
"GCA_030219405.1_ASM3021940v1"	"lactose_transporters"	"MRSA"	4
"GCA_030219405.1_ASM3021940v1"	"mannitol_transporters"	"MRSA"	43
"GCA_030219405.1_ASM3021940v1"	"mannose_transporters"	"MRSA"	9
"GCA_030219405.1_ASM3021940v1"	"polysia_transporters"	"MRSA"	3
"GCA_030219405.1_ASM3021940v1"	"ribose_transporters"	"MRSA"	23
"GCA_030219405.1_ASM3021940v1"	"sia_transporters"	"MRSA"	5
"GCA_030219405.1_ASM3021940v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030219445.1_ASM3021944v1"	"arabinose_transporters"	"MSSA"	22
"GCA_030219445.1_ASM3021944v1"	"galactose_transporters"	"MSSA"	2
"GCA_030219445.1_ASM3021944v1"	"glucose_transporters"	"MSSA"	20
"GCA_030219445.1_ASM3021944v1"	"lactose_transporters"	"MSSA"	6
"GCA_030219445.1_ASM3021944v1"	"mannitol_transporters"	"MSSA"	41
"GCA_030219445.1_ASM3021944v1"	"mannose_transporters"	"MSSA"	8
"GCA_030219445.1_ASM3021944v1"	"polysia_transporters"	"MSSA"	3
"GCA_030219445.1_ASM3021944v1"	"ribose_transporters"	"MSSA"	27
"GCA_030219445.1_ASM3021944v1"	"sia_transporters"	"MSSA"	5
"GCA_030219445.1_ASM3021944v1"	"sucrose_transporters"	"MSSA"	3
"GCA_030252695.1_ASM3025269v1"	"arabinose_transporters"	"MRSA"	21
"GCA_030252695.1_ASM3025269v1"	"galactose_transporters"	"MRSA"	2
"GCA_030252695.1_ASM3025269v1"	"glucose_transporters"	"MRSA"	19
"GCA_030252695.1_ASM3025269v1"	"lactose_transporters"	"MRSA"	5
"GCA_030252695.1_ASM3025269v1"	"mannitol_transporters"	"MRSA"	42
"GCA_030252695.1_ASM3025269v1"	"mannose_transporters"	"MRSA"	9
"GCA_030252695.1_ASM3025269v1"	"polysia_transporters"	"MRSA"	3
"GCA_030252695.1_ASM3025269v1"	"ribose_transporters"	"MRSA"	24
"GCA_030252695.1_ASM3025269v1"	"sia_transporters"	"MRSA"	5
"GCA_030252695.1_ASM3025269v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030252755.1_ASM3025275v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030252755.1_ASM3025275v1"	"galactose_transporters"	"MRSA"	2
"GCA_030252755.1_ASM3025275v1"	"glucose_transporters"	"MRSA"	18
"GCA_030252755.1_ASM3025275v1"	"lactose_transporters"	"MRSA"	4
"GCA_030252755.1_ASM3025275v1"	"mannitol_transporters"	"MRSA"	42
"GCA_030252755.1_ASM3025275v1"	"mannose_transporters"	"MRSA"	9
"GCA_030252755.1_ASM3025275v1"	"polysia_transporters"	"MRSA"	3
"GCA_030252755.1_ASM3025275v1"	"ribose_transporters"	"MRSA"	24
"GCA_030252755.1_ASM3025275v1"	"sia_transporters"	"MRSA"	6
"GCA_030252755.1_ASM3025275v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030252775.1_ASM3025277v1"	"arabinose_transporters"	"MRSA"	21
"GCA_030252775.1_ASM3025277v1"	"galactose_transporters"	"MRSA"	2
"GCA_030252775.1_ASM3025277v1"	"glucose_transporters"	"MRSA"	19
"GCA_030252775.1_ASM3025277v1"	"lactose_transporters"	"MRSA"	4
"GCA_030252775.1_ASM3025277v1"	"mannitol_transporters"	"MRSA"	42
"GCA_030252775.1_ASM3025277v1"	"mannose_transporters"	"MRSA"	8
"GCA_030252775.1_ASM3025277v1"	"polysia_transporters"	"MRSA"	3
"GCA_030252775.1_ASM3025277v1"	"ribose_transporters"	"MRSA"	23
"GCA_030252775.1_ASM3025277v1"	"sia_transporters"	"MRSA"	5
"GCA_030252775.1_ASM3025277v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030287585.1_ASM3028758v1"	"arabinose_transporters"	"MRSA"	21
"GCA_030287585.1_ASM3028758v1"	"galactose_transporters"	"MRSA"	2
"GCA_030287585.1_ASM3028758v1"	"glucose_transporters"	"MRSA"	19
"GCA_030287585.1_ASM3028758v1"	"lactose_transporters"	"MRSA"	4
"GCA_030287585.1_ASM3028758v1"	"mannitol_transporters"	"MRSA"	42
"GCA_030287585.1_ASM3028758v1"	"mannose_transporters"	"MRSA"	8
"GCA_030287585.1_ASM3028758v1"	"polysia_transporters"	"MRSA"	3
"GCA_030287585.1_ASM3028758v1"	"ribose_transporters"	"MRSA"	24
"GCA_030287585.1_ASM3028758v1"	"sia_transporters"	"MRSA"	5
"GCA_030287585.1_ASM3028758v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030287645.1_ASM3028764v1"	"arabinose_transporters"	"MRSA"	24
"GCA_030287645.1_ASM3028764v1"	"galactose_transporters"	"MRSA"	2
"GCA_030287645.1_ASM3028764v1"	"glucose_transporters"	"MRSA"	19
"GCA_030287645.1_ASM3028764v1"	"lactose_transporters"	"MRSA"	6
"GCA_030287645.1_ASM3028764v1"	"mannitol_transporters"	"MRSA"	42
"GCA_030287645.1_ASM3028764v1"	"mannose_transporters"	"MRSA"	8
"GCA_030287645.1_ASM3028764v1"	"polysia_transporters"	"MRSA"	3
"GCA_030287645.1_ASM3028764v1"	"ribose_transporters"	"MRSA"	22
"GCA_030287645.1_ASM3028764v1"	"sia_transporters"	"MRSA"	5
"GCA_030287645.1_ASM3028764v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030287665.1_ASM3028766v1"	"arabinose_transporters"	"MRSA"	24
"GCA_030287665.1_ASM3028766v1"	"galactose_transporters"	"MRSA"	2
"GCA_030287665.1_ASM3028766v1"	"glucose_transporters"	"MRSA"	19
"GCA_030287665.1_ASM3028766v1"	"lactose_transporters"	"MRSA"	7
"GCA_030287665.1_ASM3028766v1"	"mannitol_transporters"	"MRSA"	42
"GCA_030287665.1_ASM3028766v1"	"mannose_transporters"	"MRSA"	8
"GCA_030287665.1_ASM3028766v1"	"polysia_transporters"	"MRSA"	3
"GCA_030287665.1_ASM3028766v1"	"ribose_transporters"	"MRSA"	22
"GCA_030287665.1_ASM3028766v1"	"sia_transporters"	"MRSA"	5
"GCA_030287665.1_ASM3028766v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030287685.1_ASM3028768v1"	"arabinose_transporters"	"MSSA"	22
"GCA_030287685.1_ASM3028768v1"	"galactose_transporters"	"MSSA"	2
"GCA_030287685.1_ASM3028768v1"	"glucose_transporters"	"MSSA"	18
"GCA_030287685.1_ASM3028768v1"	"lactose_transporters"	"MSSA"	4
"GCA_030287685.1_ASM3028768v1"	"mannitol_transporters"	"MSSA"	42
"GCA_030287685.1_ASM3028768v1"	"mannose_transporters"	"MSSA"	8
"GCA_030287685.1_ASM3028768v1"	"polysia_transporters"	"MSSA"	3
"GCA_030287685.1_ASM3028768v1"	"ribose_transporters"	"MSSA"	24
"GCA_030287685.1_ASM3028768v1"	"sia_transporters"	"MSSA"	5
"GCA_030287685.1_ASM3028768v1"	"sucrose_transporters"	"MSSA"	3
"GCA_030287705.1_ASM3028770v1"	"arabinose_transporters"	"MSSA"	20
"GCA_030287705.1_ASM3028770v1"	"galactose_transporters"	"MSSA"	2
"GCA_030287705.1_ASM3028770v1"	"glucose_transporters"	"MSSA"	19
"GCA_030287705.1_ASM3028770v1"	"lactose_transporters"	"MSSA"	4
"GCA_030287705.1_ASM3028770v1"	"mannitol_transporters"	"MSSA"	43
"GCA_030287705.1_ASM3028770v1"	"mannose_transporters"	"MSSA"	8
"GCA_030287705.1_ASM3028770v1"	"polysia_transporters"	"MSSA"	3
"GCA_030287705.1_ASM3028770v1"	"ribose_transporters"	"MSSA"	22
"GCA_030287705.1_ASM3028770v1"	"sia_transporters"	"MSSA"	6
"GCA_030287705.1_ASM3028770v1"	"sucrose_transporters"	"MSSA"	3
"GCA_030287725.1_ASM3028772v1"	"arabinose_transporters"	"MSSA"	23
"GCA_030287725.1_ASM3028772v1"	"galactose_transporters"	"MSSA"	2
"GCA_030287725.1_ASM3028772v1"	"glucose_transporters"	"MSSA"	20
"GCA_030287725.1_ASM3028772v1"	"lactose_transporters"	"MSSA"	7
"GCA_030287725.1_ASM3028772v1"	"mannitol_transporters"	"MSSA"	42
"GCA_030287725.1_ASM3028772v1"	"mannose_transporters"	"MSSA"	8
"GCA_030287725.1_ASM3028772v1"	"polysia_transporters"	"MSSA"	3
"GCA_030287725.1_ASM3028772v1"	"ribose_transporters"	"MSSA"	21
"GCA_030287725.1_ASM3028772v1"	"sia_transporters"	"MSSA"	5
"GCA_030287725.1_ASM3028772v1"	"sucrose_transporters"	"MSSA"	3
"GCA_030287765.1_ASM3028776v1"	"arabinose_transporters"	"MRSA"	23
"GCA_030287765.1_ASM3028776v1"	"galactose_transporters"	"MRSA"	2
"GCA_030287765.1_ASM3028776v1"	"glucose_transporters"	"MRSA"	19
"GCA_030287765.1_ASM3028776v1"	"lactose_transporters"	"MRSA"	11
"GCA_030287765.1_ASM3028776v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030287765.1_ASM3028776v1"	"mannose_transporters"	"MRSA"	8
"GCA_030287765.1_ASM3028776v1"	"polysia_transporters"	"MRSA"	3
"GCA_030287765.1_ASM3028776v1"	"ribose_transporters"	"MRSA"	21
"GCA_030287765.1_ASM3028776v1"	"sia_transporters"	"MRSA"	6
"GCA_030287765.1_ASM3028776v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030287785.1_ASM3028778v1"	"arabinose_transporters"	"MRSA"	21
"GCA_030287785.1_ASM3028778v1"	"galactose_transporters"	"MRSA"	2
"GCA_030287785.1_ASM3028778v1"	"glucose_transporters"	"MRSA"	19
"GCA_030287785.1_ASM3028778v1"	"lactose_transporters"	"MRSA"	4
"GCA_030287785.1_ASM3028778v1"	"mannitol_transporters"	"MRSA"	42
"GCA_030287785.1_ASM3028778v1"	"mannose_transporters"	"MRSA"	8
"GCA_030287785.1_ASM3028778v1"	"polysia_transporters"	"MRSA"	3
"GCA_030287785.1_ASM3028778v1"	"ribose_transporters"	"MRSA"	24
"GCA_030287785.1_ASM3028778v1"	"sia_transporters"	"MRSA"	5
"GCA_030287785.1_ASM3028778v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030287825.1_ASM3028782v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030287825.1_ASM3028782v1"	"galactose_transporters"	"MRSA"	2
"GCA_030287825.1_ASM3028782v1"	"glucose_transporters"	"MRSA"	19
"GCA_030287825.1_ASM3028782v1"	"lactose_transporters"	"MRSA"	5
"GCA_030287825.1_ASM3028782v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030287825.1_ASM3028782v1"	"mannose_transporters"	"MRSA"	8
"GCA_030287825.1_ASM3028782v1"	"polysia_transporters"	"MRSA"	3
"GCA_030287825.1_ASM3028782v1"	"ribose_transporters"	"MRSA"	23
"GCA_030287825.1_ASM3028782v1"	"sia_transporters"	"MRSA"	5
"GCA_030287825.1_ASM3028782v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030287845.1_ASM3028784v1"	"arabinose_transporters"	"MSSA"	23
"GCA_030287845.1_ASM3028784v1"	"galactose_transporters"	"MSSA"	2
"GCA_030287845.1_ASM3028784v1"	"glucose_transporters"	"MSSA"	20
"GCA_030287845.1_ASM3028784v1"	"lactose_transporters"	"MSSA"	9
"GCA_030287845.1_ASM3028784v1"	"mannitol_transporters"	"MSSA"	44
"GCA_030287845.1_ASM3028784v1"	"mannose_transporters"	"MSSA"	8
"GCA_030287845.1_ASM3028784v1"	"polysia_transporters"	"MSSA"	3
"GCA_030287845.1_ASM3028784v1"	"ribose_transporters"	"MSSA"	21
"GCA_030287845.1_ASM3028784v1"	"sia_transporters"	"MSSA"	5
"GCA_030287845.1_ASM3028784v1"	"sucrose_transporters"	"MSSA"	3
"GCA_030287875.1_ASM3028787v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030287875.1_ASM3028787v1"	"galactose_transporters"	"MRSA"	2
"GCA_030287875.1_ASM3028787v1"	"glucose_transporters"	"MRSA"	19
"GCA_030287875.1_ASM3028787v1"	"lactose_transporters"	"MRSA"	5
"GCA_030287875.1_ASM3028787v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030287875.1_ASM3028787v1"	"mannose_transporters"	"MRSA"	8
"GCA_030287875.1_ASM3028787v1"	"polysia_transporters"	"MRSA"	3
"GCA_030287875.1_ASM3028787v1"	"ribose_transporters"	"MRSA"	23
"GCA_030287875.1_ASM3028787v1"	"sia_transporters"	"MRSA"	5
"GCA_030287875.1_ASM3028787v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030287905.1_ASM3028790v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030287905.1_ASM3028790v1"	"galactose_transporters"	"MRSA"	2
"GCA_030287905.1_ASM3028790v1"	"glucose_transporters"	"MRSA"	19
"GCA_030287905.1_ASM3028790v1"	"lactose_transporters"	"MRSA"	4
"GCA_030287905.1_ASM3028790v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030287905.1_ASM3028790v1"	"mannose_transporters"	"MRSA"	8
"GCA_030287905.1_ASM3028790v1"	"polysia_transporters"	"MRSA"	3
"GCA_030287905.1_ASM3028790v1"	"ribose_transporters"	"MRSA"	25
"GCA_030287905.1_ASM3028790v1"	"sia_transporters"	"MRSA"	5
"GCA_030287905.1_ASM3028790v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030287925.1_ASM3028792v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030287925.1_ASM3028792v1"	"galactose_transporters"	"MRSA"	2
"GCA_030287925.1_ASM3028792v1"	"glucose_transporters"	"MRSA"	19
"GCA_030287925.1_ASM3028792v1"	"lactose_transporters"	"MRSA"	4
"GCA_030287925.1_ASM3028792v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030287925.1_ASM3028792v1"	"mannose_transporters"	"MRSA"	8
"GCA_030287925.1_ASM3028792v1"	"polysia_transporters"	"MRSA"	3
"GCA_030287925.1_ASM3028792v1"	"ribose_transporters"	"MRSA"	24
"GCA_030287925.1_ASM3028792v1"	"sia_transporters"	"MRSA"	5
"GCA_030287925.1_ASM3028792v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288095.1_ASM3028809v1"	"arabinose_transporters"	"MRSA"	23
"GCA_030288095.1_ASM3028809v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288095.1_ASM3028809v1"	"glucose_transporters"	"MRSA"	20
"GCA_030288095.1_ASM3028809v1"	"lactose_transporters"	"MRSA"	11
"GCA_030288095.1_ASM3028809v1"	"mannitol_transporters"	"MRSA"	44
"GCA_030288095.1_ASM3028809v1"	"mannose_transporters"	"MRSA"	8
"GCA_030288095.1_ASM3028809v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288095.1_ASM3028809v1"	"ribose_transporters"	"MRSA"	21
"GCA_030288095.1_ASM3028809v1"	"sia_transporters"	"MRSA"	5
"GCA_030288095.1_ASM3028809v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288135.1_ASM3028813v1"	"arabinose_transporters"	"MRSA"	23
"GCA_030288135.1_ASM3028813v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288135.1_ASM3028813v1"	"glucose_transporters"	"MRSA"	19
"GCA_030288135.1_ASM3028813v1"	"lactose_transporters"	"MRSA"	12
"GCA_030288135.1_ASM3028813v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030288135.1_ASM3028813v1"	"mannose_transporters"	"MRSA"	8
"GCA_030288135.1_ASM3028813v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288135.1_ASM3028813v1"	"ribose_transporters"	"MRSA"	21
"GCA_030288135.1_ASM3028813v1"	"sia_transporters"	"MRSA"	6
"GCA_030288135.1_ASM3028813v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288155.1_ASM3028815v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030288155.1_ASM3028815v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288155.1_ASM3028815v1"	"glucose_transporters"	"MRSA"	18
"GCA_030288155.1_ASM3028815v1"	"lactose_transporters"	"MRSA"	5
"GCA_030288155.1_ASM3028815v1"	"mannitol_transporters"	"MRSA"	44
"GCA_030288155.1_ASM3028815v1"	"mannose_transporters"	"MRSA"	8
"GCA_030288155.1_ASM3028815v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288155.1_ASM3028815v1"	"ribose_transporters"	"MRSA"	23
"GCA_030288155.1_ASM3028815v1"	"sia_transporters"	"MRSA"	6
"GCA_030288155.1_ASM3028815v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288175.1_ASM3028817v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030288175.1_ASM3028817v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288175.1_ASM3028817v1"	"glucose_transporters"	"MRSA"	19
"GCA_030288175.1_ASM3028817v1"	"lactose_transporters"	"MRSA"	5
"GCA_030288175.1_ASM3028817v1"	"mannitol_transporters"	"MRSA"	43
"GCA_030288175.1_ASM3028817v1"	"mannose_transporters"	"MRSA"	8
"GCA_030288175.1_ASM3028817v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288175.1_ASM3028817v1"	"ribose_transporters"	"MRSA"	22
"GCA_030288175.1_ASM3028817v1"	"sia_transporters"	"MRSA"	5
"GCA_030288175.1_ASM3028817v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288195.1_ASM3028819v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030288195.1_ASM3028819v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288195.1_ASM3028819v1"	"glucose_transporters"	"MRSA"	19
"GCA_030288195.1_ASM3028819v1"	"lactose_transporters"	"MRSA"	4
"GCA_030288195.1_ASM3028819v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030288195.1_ASM3028819v1"	"mannose_transporters"	"MRSA"	8
"GCA_030288195.1_ASM3028819v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288195.1_ASM3028819v1"	"ribose_transporters"	"MRSA"	24
"GCA_030288195.1_ASM3028819v1"	"sia_transporters"	"MRSA"	5
"GCA_030288195.1_ASM3028819v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288215.1_ASM3028821v1"	"arabinose_transporters"	"MRSA"	21
"GCA_030288215.1_ASM3028821v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288215.1_ASM3028821v1"	"glucose_transporters"	"MRSA"	20
"GCA_030288215.1_ASM3028821v1"	"lactose_transporters"	"MRSA"	4
"GCA_030288215.1_ASM3028821v1"	"mannitol_transporters"	"MRSA"	42
"GCA_030288215.1_ASM3028821v1"	"mannose_transporters"	"MRSA"	8
"GCA_030288215.1_ASM3028821v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288215.1_ASM3028821v1"	"ribose_transporters"	"MRSA"	24
"GCA_030288215.1_ASM3028821v1"	"sia_transporters"	"MRSA"	5
"GCA_030288215.1_ASM3028821v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288235.1_ASM3028823v1"	"arabinose_transporters"	"MRSA"	25
"GCA_030288235.1_ASM3028823v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288235.1_ASM3028823v1"	"glucose_transporters"	"MRSA"	18
"GCA_030288235.1_ASM3028823v1"	"lactose_transporters"	"MRSA"	7
"GCA_030288235.1_ASM3028823v1"	"mannitol_transporters"	"MRSA"	42
"GCA_030288235.1_ASM3028823v1"	"mannose_transporters"	"MRSA"	8
"GCA_030288235.1_ASM3028823v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288235.1_ASM3028823v1"	"ribose_transporters"	"MRSA"	22
"GCA_030288235.1_ASM3028823v1"	"sia_transporters"	"MRSA"	5
"GCA_030288235.1_ASM3028823v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288295.1_ASM3028829v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030288295.1_ASM3028829v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288295.1_ASM3028829v1"	"glucose_transporters"	"MRSA"	19
"GCA_030288295.1_ASM3028829v1"	"lactose_transporters"	"MRSA"	5
"GCA_030288295.1_ASM3028829v1"	"mannitol_transporters"	"MRSA"	44
"GCA_030288295.1_ASM3028829v1"	"mannose_transporters"	"MRSA"	8
"GCA_030288295.1_ASM3028829v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288295.1_ASM3028829v1"	"ribose_transporters"	"MRSA"	23
"GCA_030288295.1_ASM3028829v1"	"sia_transporters"	"MRSA"	5
"GCA_030288295.1_ASM3028829v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288335.1_ASM3028833v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030288335.1_ASM3028833v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288335.1_ASM3028833v1"	"glucose_transporters"	"MRSA"	19
"GCA_030288335.1_ASM3028833v1"	"lactose_transporters"	"MRSA"	3
"GCA_030288335.1_ASM3028833v1"	"mannitol_transporters"	"MRSA"	42
"GCA_030288335.1_ASM3028833v1"	"mannose_transporters"	"MRSA"	10
"GCA_030288335.1_ASM3028833v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288335.1_ASM3028833v1"	"ribose_transporters"	"MRSA"	23
"GCA_030288335.1_ASM3028833v1"	"sia_transporters"	"MRSA"	5
"GCA_030288335.1_ASM3028833v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288355.1_ASM3028835v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030288355.1_ASM3028835v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288355.1_ASM3028835v1"	"glucose_transporters"	"MRSA"	19
"GCA_030288355.1_ASM3028835v1"	"lactose_transporters"	"MRSA"	5
"GCA_030288355.1_ASM3028835v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030288355.1_ASM3028835v1"	"mannose_transporters"	"MRSA"	8
"GCA_030288355.1_ASM3028835v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288355.1_ASM3028835v1"	"ribose_transporters"	"MRSA"	23
"GCA_030288355.1_ASM3028835v1"	"sia_transporters"	"MRSA"	5
"GCA_030288355.1_ASM3028835v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288375.1_ASM3028837v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030288375.1_ASM3028837v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288375.1_ASM3028837v1"	"glucose_transporters"	"MRSA"	19
"GCA_030288375.1_ASM3028837v1"	"lactose_transporters"	"MRSA"	4
"GCA_030288375.1_ASM3028837v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030288375.1_ASM3028837v1"	"mannose_transporters"	"MRSA"	8
"GCA_030288375.1_ASM3028837v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288375.1_ASM3028837v1"	"ribose_transporters"	"MRSA"	24
"GCA_030288375.1_ASM3028837v1"	"sia_transporters"	"MRSA"	5
"GCA_030288375.1_ASM3028837v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288395.1_ASM3028839v1"	"arabinose_transporters"	"MRSA"	21
"GCA_030288395.1_ASM3028839v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288395.1_ASM3028839v1"	"glucose_transporters"	"MRSA"	18
"GCA_030288395.1_ASM3028839v1"	"lactose_transporters"	"MRSA"	5
"GCA_030288395.1_ASM3028839v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030288395.1_ASM3028839v1"	"mannose_transporters"	"MRSA"	8
"GCA_030288395.1_ASM3028839v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288395.1_ASM3028839v1"	"ribose_transporters"	"MRSA"	24
"GCA_030288395.1_ASM3028839v1"	"sia_transporters"	"MRSA"	5
"GCA_030288395.1_ASM3028839v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288415.1_ASM3028841v1"	"arabinose_transporters"	"MRSA"	22
"GCA_030288415.1_ASM3028841v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288415.1_ASM3028841v1"	"glucose_transporters"	"MRSA"	19
"GCA_030288415.1_ASM3028841v1"	"lactose_transporters"	"MRSA"	4
"GCA_030288415.1_ASM3028841v1"	"mannitol_transporters"	"MRSA"	45
"GCA_030288415.1_ASM3028841v1"	"mannose_transporters"	"MRSA"	8
"GCA_030288415.1_ASM3028841v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288415.1_ASM3028841v1"	"ribose_transporters"	"MRSA"	24
"GCA_030288415.1_ASM3028841v1"	"sia_transporters"	"MRSA"	5
"GCA_030288415.1_ASM3028841v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288435.1_ASM3028843v1"	"arabinose_transporters"	"MRSA"	21
"GCA_030288435.1_ASM3028843v1"	"galactose_transporters"	"MRSA"	2
"GCA_030288435.1_ASM3028843v1"	"glucose_transporters"	"MRSA"	19
"GCA_030288435.1_ASM3028843v1"	"lactose_transporters"	"MRSA"	4
"GCA_030288435.1_ASM3028843v1"	"mannitol_transporters"	"MRSA"	42
"GCA_030288435.1_ASM3028843v1"	"mannose_transporters"	"MRSA"	8
"GCA_030288435.1_ASM3028843v1"	"polysia_transporters"	"MRSA"	3
"GCA_030288435.1_ASM3028843v1"	"ribose_transporters"	"MRSA"	25
"GCA_030288435.1_ASM3028843v1"	"sia_transporters"	"MRSA"	5
"GCA_030288435.1_ASM3028843v1"	"sucrose_transporters"	"MRSA"	3
"GCA_030288475.1_ASM3028847v1"	"arabinose_transporters"	"MRSA"	23
"GCA_030288475.1_ASM3028847v1"	"galactose_transporters"	"MRSA"	2
